# BENCHMARK: 10-Nov-24-00
440, 9, 1, 33699,  2.561448
450, 0, 1, 34926,  3.318627
450, 1, 1, 35407,  3.889436
450, 2, 1, 37538,  3.442999
450, 3, 1, 35402,  2.676009
450, 4, 1, 35740,  2.825068
450, 5, 1, 34555,  2.542762
450, 6, 1, 34094,  2.498039
450, 7, 1, 35641,  2.566601
450, 8, 1, 34560,  2.613830
450, 9, 1, 35407,  2.595968
460, 0, 1, 37614,  3.362999
460, 1, 1, 36609,  4.628452
460, 2, 1, 37550,  2.696948
460, 3, 1, 34915,  2.620699
460, 4, 1, 38139,  2.809091
460, 5, 1, 36893,  2.707443
460, 6, 1, 36296,  2.634203
460, 7, 1, 36728,  2.847813
460, 8, 1, 36692,  2.771204
460, 9, 1, 37144,  2.984466
470, 0, 1, 40133,  3.916793
470, 1, 1, 39849,  5.151138
470, 2, 1, 38935,  3.335395
470, 3, 1, 39169,  2.855291
470, 4, 1, 38734,  2.739434
470, 5, 1, 38531,  2.777896
470, 6, 1, 37385,  2.806325
470, 7, 1, 39081,  3.617632
470, 8, 1, 37795,  2.930642
470, 9, 1, 37434,  2.829825
480, 0, 1, 38452,  2.889247
480, 1, 1, 40383,  2.964981
480, 2, 1, 39982,  3.290342
480, 3, 1, 40726,  3.852719
480, 4, 1, 40172,  3.581322
480, 5, 1, 39057,  24.311628
480, 6, 1, 39949,  5.714848
480, 7, 1, 40508,  5.187458
480, 8, 1, 38850,  5.572890
480, 9, 1, 38957,  5.783714
490, 0, 1, 42748,  3.953434
490, 1, 1, 41499,  4.016909
490, 2, 1, 42620,  4.056422
490, 3, 1, 39913,  4.656989
490, 4, 1, 41946,  3.188655
490, 5, 1, 40168,  3.089248
490, 6, 1, 44570,  3.596047
490, 7, 1, 41284,  3.101701
490, 8, 1, 41743,  3.081084
490, 9, 1, 43590,  3.165074
500, 0, 1, 43572,  4.763428
500, 1, 1, 44646,  4.444403
500, 2, 1, 42733,  3.327632
500, 3, 1, 41795,  2.993996
500, 4, 1, 43957,  3.171982
500, 5, 1, 42881,  3.046102
500, 6, 1, 43601,  3.093123
500, 7, 1, 43974,  3.199738
500, 8, 1, 44013,  3.148414
500, 9, 1, 43478,  3.129617
